bin_start,bin_end,success_rate,avg_objective
0.05,0.06111111111111111,0.6678066780667806,-0.36968355817275644
0.06111111111111111,0.07222222222222222,0.6633966339663396,-0.37054650494484365
0.07222222222222222,0.08333333333333333,0.6713167131671317,-0.3704319999350063
0.08333333333333333,0.09444444444444444,0.6759967599675997,-0.36744633667871185
0.09444444444444444,0.10555555555555556,0.6705967059670597,-0.36963188950103015
0.10555555555555556,0.11666666666666667,0.6767458603311735,-0.37177953893185534
0.11666666666666667,0.12777777777777777,0.6756075607560756,-0.3671417401612217
0.12777777777777777,0.1388888888888889,0.6714967149671497,-0.36606782108390007
0.1388888888888889,0.15,0.6752767527675276,-0.3667138396654453
