bin_start,bin_end,success_rate,avg_objective
0.0,0.05555555555555555,1.0,-0.3830975631490669
0.05555555555555555,0.1111111111111111,0.998739987399874,-0.389165868507085
0.1111111111111111,0.16666666666666666,0.9105391053910539,-0.3720806662762993
0.16666666666666666,0.2222222222222222,0.7872378723787238,-0.3605074696715882
0.2222222222222222,0.2777777777777778,0.7107371073710738,-0.3697233800478627
0.2777777777777778,0.3333333333333333,0.6137161371613716,-0.36809863207202187
0.3333333333333333,0.3888888888888889,0.48519485194851947,-0.35697446780895503
0.3888888888888889,0.4444444444444444,0.33417334173341734,-0.3327950491703377
0.4444444444444444,0.5,0.20790207902079022,-0.30428403650833286
